name,dataset,subnets,h_size,seed,acc,train_time,test_time
lenet-pae-elm,0,1,300,213,0.9694,3.2413408756256104,0.8966414928436279
lenet-pae-elm,0,1,300,5444,0.9658,3.2395782470703125,0.9048779010772705
lenet-pae-elm,0,2,300,22,0.9756,4.565636396408081,1.0086839199066162
lenet-pae-elm,0,2,300,432,0.9742,4.57695460319519,0.9664311408996582
lenet-pae-elm,0,2,300,63,0.9783,4.608226537704468,0.9674499034881592
lenet-pae-elm,0,2,300,754,0.9753,4.663930654525757,0.9511468410491943
lenet-pae-elm,0,2,300,3456,0.9765,4.665362119674683,0.9488372802734375
lenet-pae-elm,0,2,300,5,0.9755,4.655270099639893,0.9503328800201416
lenet-pae-elm,0,2,300,6677,0.9756,4.654564619064331,0.9487254619598389
lenet-pae-elm,0,2,300,876,0.9762,4.652608156204224,0.9549410343170166
lenet-pae-elm,0,2,300,213,0.9733,4.759562253952026,0.9820408821105957
lenet-pae-elm,0,2,300,5444,0.9762,4.928430795669556,0.9833784103393555
lenet-pae-elm,0,3,300,22,0.979,6.417748212814331,1.0732886791229248
lenet-pae-elm,0,3,300,432,0.9772,6.419070720672607,1.0825550556182861
lenet-pae-elm,0,3,300,63,0.9785,6.416855335235596,1.0703177452087402
lenet-pae-elm,0,3,300,754,0.9779,6.417325496673584,1.073584794998169
lenet-pae-elm,0,3,300,3456,0.981,6.428614377975464,1.0743412971496582
lenet-pae-elm,0,3,300,5,0.9809,6.430929183959961,1.0755913257598877
lenet-pae-elm,0,3,300,6677,0.9786,6.426921606063843,1.0797207355499268
lenet-pae-elm,0,3,300,876,0.9791,6.411155700683594,1.0716931819915771
lenet-pae-elm,0,3,300,213,0.9785,6.60102391242981,1.0829048156738281
lenet-pae-elm,0,3,300,5444,0.9814,6.558248281478882,1.081653356552124
lenet-pae-elm,0,5,300,22,0.9842,9.53823971748352,1.2603998184204102
lenet-pae-elm,0,5,300,432,0.9792,9.51905345916748,1.2566587924957275
lenet-pae-elm,0,5,300,63,0.9797,9.538564920425415,1.2628493309020996
lenet-pae-elm,0,5,300,754,0.983,9.501875400543213,1.270371437072754
lenet-pae-elm,0,5,300,3456,0.9816,9.512295007705688,1.2670607566833496
lenet-pae-elm,0,5,300,5,0.9815,9.501553297042847,1.2616550922393799
lenet-pae-elm,0,5,300,6677,0.9819,9.52505612373352,1.2672812938690186
lenet-pae-elm,0,5,300,876,0.9817,9.508881330490112,1.2581825256347656
lenet-pae-elm,0,5,300,213,0.98,9.511454105377197,1.2581439018249512
lenet-pae-elm,0,5,300,5444,0.9839,9.517845630645752,1.2595696449279785
lenet-pae-elm,0,7,300,22,0.9854,12.812060117721558,1.45098876953125
lenet-pae-elm,0,7,300,432,0.9837,12.847496509552002,1.4526727199554443
lenet-pae-elm,0,7,300,63,0.9836,12.815429210662842,1.457153081893921
lenet-pae-elm,0,7,300,754,0.9837,12.770832777023315,1.4581685066223145
lenet-pae-elm,0,7,300,3456,0.9842,12.793793201446533,1.4590859413146973
lenet-pae-elm,0,7,300,5,0.9843,12.773560285568237,1.4558098316192627
lenet-pae-elm,0,7,300,6677,0.9831,12.763287782669067,1.4569923877716064
lenet-pae-elm,0,7,300,876,0.9852,12.774333953857422,1.4544038772583008
lenet-pae-elm,0,7,300,213,0.9838,12.790850639343262,1.45033597946167
lenet-pae-elm,0,7,300,5444,0.9838,12.77185320854187,1.450406789779663
lenet-pae-elm,0,9,300,22,0.9841,16.25557017326355,1.6620995998382568
lenet-pae-elm,0,9,300,432,0.9849,16.279520988464355,1.6557815074920654
lenet-pae-elm,0,9,300,63,0.9851,16.23246192932129,1.6543121337890625
lenet-pae-elm,0,9,300,754,0.9854,16.24629235267639,1.6687495708465576
lenet-pae-elm,0,9,300,3456,0.9844,16.23460292816162,1.651475191116333
lenet-pae-elm,0,9,300,5,0.9866,16.240599632263184,1.6525418758392334
lenet-pae-elm,0,9,300,6677,0.9852,16.22546625137329,1.6579065322875977
lenet-pae-elm,0,9,300,876,0.9839,16.277604579925537,1.6576721668243408
lenet-pae-elm,0,9,300,213,0.9851,16.26707673072815,1.6548943519592285
lenet-pae-elm,0,9,300,5444,0.984,16.238250017166138,1.6523058414459229
lenet-pae-elm,0,1,900,22,0.9805,6.133616209030151,1.0724191665649414
lenet-pae-elm,0,1,900,432,0.9782,6.0556840896606445,1.0802721977233887
lenet-pae-elm,0,1,900,63,0.9784,6.06554913520813,1.0550665855407715
lenet-pae-elm,0,1,900,754,0.9772,6.056907892227173,1.0556385517120361
lenet-pae-elm,0,1,900,3456,0.9779,6.067179203033447,1.0561645030975342
lenet-pae-elm,0,1,900,5,0.9759,6.072786569595337,1.0561904907226562
lenet-pae-elm,0,1,900,6677,0.979,6.04738187789917,1.068169116973877
lenet-pae-elm,0,1,900,876,0.979,6.0558226108551025,1.0577101707458496
lenet-pae-elm,0,1,900,213,0.9795,6.048479795455933,1.0587952136993408
lenet-pae-elm,0,1,900,5444,0.9727,6.063075304031372,1.0630552768707275
lenet-pae-elm,0,2,900,22,0.9839,10.499943256378174,1.3197298049926758
lenet-pae-elm,0,2,900,432,0.9823,10.50224494934082,1.3230769634246826
lenet-pae-elm,0,2,900,63,0.9844,10.50137448310852,1.3240256309509277
lenet-pae-elm,0,2,900,754,0.9843,10.494006395339966,1.324970006942749
lenet-pae-elm,0,2,900,3456,0.9832,10.491639375686646,1.3322765827178955
lenet-pae-elm,0,2,900,5,0.9813,10.516686916351318,1.325676441192627
lenet-pae-elm,0,2,900,6677,0.9847,10.49436616897583,1.3243603706359863
lenet-pae-elm,0,2,900,876,0.9835,10.50634479522705,1.3274850845336914
lenet-pae-elm,0,2,900,213,0.9825,10.496160507202148,1.3252589702606201
lenet-pae-elm,0,2,900,5444,0.9823,10.502407789230347,1.3296217918395996
lenet-pae-elm,0,3,900,22,0.9868,15.287906408309937,1.5989172458648682
lenet-pae-elm,0,3,900,432,0.9856,15.293669700622559,1.5946426391601562
lenet-pae-elm,0,3,900,63,0.9861,15.291656732559204,1.599477767944336
lenet-pae-elm,0,3,900,754,0.9852,15.286489009857178,1.6126132011413574
lenet-pae-elm,0,3,900,3456,0.984,15.290666341781616,1.6019947528839111
lenet-pae-elm,0,3,900,5,0.9869,15.288191556930542,1.6067171096801758
lenet-pae-elm,0,3,900,6677,0.9859,15.537751197814941,1.60087251663208
lenet-pae-elm,0,3,900,876,0.9856,15.349424600601196,1.5999679565429688
lenet-pae-elm,0,3,900,213,0.9855,15.278117895126343,1.595797061920166
lenet-pae-elm,0,3,900,5444,0.9854,15.308265924453735,1.5992496013641357
lenet-pae-elm,0,5,900,22,0.9862,25.788888216018677,2.153240919113159
lenet-pae-elm,0,5,900,432,0.9862,25.733364820480347,2.154463529586792
lenet-pae-elm,0,5,900,63,0.9872,25.88561463356018,2.166811943054199
lenet-pae-elm,0,5,900,754,0.9868,25.8244788646698,2.155198574066162
lenet-pae-elm,0,5,900,3456,0.987,25.76791763305664,2.145524740219116
lenet-pae-elm,0,5,900,5,0.9867,25.767382860183716,2.1410152912139893
lenet-pae-elm,0,5,900,6677,0.9875,25.776257753372192,2.1692607402801514
lenet-pae-elm,0,5,900,876,0.9868,25.724536180496216,2.171267509460449
lenet-pae-elm,0,5,900,213,0.9879,25.880645036697388,2.1660144329071045
lenet-pae-elm,0,5,900,5444,0.9874,25.699488162994385,2.1431972980499268
lenet-pae-elm,0,7,900,22,0.9876,37.98338770866394,2.756192207336426
lenet-pae-elm,0,7,900,432,0.9872,38.23655700683594,2.76780104637146
lenet-pae-elm,0,7,900,63,0.9884,38.02264213562012,2.7468180656433105
lenet-pae-elm,0,7,900,754,0.9885,38.09358215332031,2.7517714500427246
lenet-pae-elm,0,7,900,3456,0.9869,38.07359719276428,2.750926971435547
lenet-pae-elm,0,7,900,5,0.9886,38.0226674079895,2.76053786277771
lenet-pae-elm,0,7,900,6677,0.9877,38.17685866355896,2.744919538497925
lenet-pae-elm,0,7,900,876,0.9891,38.06859278678894,2.7154955863952637
lenet-pae-elm,0,7,900,213,0.9871,37.891972064971924,2.7199816703796387
lenet-pae-elm,0,7,900,5444,0.9878,38.008660554885864,2.7448718547821045
lenet-pae-elm,0,9,900,22,0.989,52.1777138710022,3.3886635303497314
lenet-pae-elm,0,9,900,432,0.9892,52.009679555892944,3.3668694496154785
lenet-pae-elm,0,9,900,63,0.9877,52.05441474914551,3.3433141708374023
lenet-pae-elm,0,9,900,754,0.9889,52.018136978149414,3.3429181575775146
lenet-pae-elm,0,9,900,3456,0.9882,51.926459074020386,3.3524091243743896
lenet-pae-elm,0,9,900,5,0.988,52.03453516960144,3.3350629806518555
lenet-pae-elm,0,9,900,6677,0.9868,51.97518515586853,3.3656959533691406
lenet-pae-elm,0,9,900,876,0.9872,51.9460871219635,3.39923095703125
lenet-pae-elm,0,9,900,213,0.9892,52.9676034450531,3.4456124305725098
lenet-pae-elm,0,9,900,5444,0.9887,52.72632884979248,3.359066963195801
lenet-pae-elm,1,1,100,22,0.7102,2.6020095348358154,0.8377585411071777
lenet-pae-elm,1,1,100,432,0.6789,2.6475374698638916,0.8392348289489746
lenet-pae-elm,1,1,100,63,0.6914,2.6146633625030518,0.8685576915740967
lenet-pae-elm,1,1,100,754,0.6394,2.6095550060272217,0.8408489227294922
lenet-pae-elm,1,1,100,3456,0.6867,2.6478559970855713,0.8417494297027588
lenet-pae-elm,1,1,100,5,0.7133,2.6240789890289307,0.8514118194580078
lenet-pae-elm,1,1,100,6677,0.6477,2.6009175777435303,0.8402431011199951
lenet-pae-elm,1,1,100,876,0.6812,2.6475229263305664,0.8361022472381592
lenet-pae-elm,1,1,100,213,0.6909,2.6469016075134277,0.8491060733795166
lenet-pae-elm,1,1,100,5444,0.6969,2.604037284851074,0.8570358753204346
lenet-pae-elm,1,2,100,22,0.6924,3.2672226428985596,0.8776881694793701
lenet-pae-elm,1,2,100,432,0.7467,3.2667882442474365,0.8621442317962646
lenet-pae-elm,1,2,100,63,0.7161,3.285689115524292,0.8636178970336914
lenet-pae-elm,1,2,100,754,0.7195,3.2866342067718506,0.8659763336181641
lenet-pae-elm,1,2,100,3456,0.696,3.225940227508545,0.9036011695861816
lenet-pae-elm,1,2,100,5,0.7495,3.219022035598755,0.871356725692749
lenet-pae-elm,1,2,100,6677,0.7136,3.26499605178833,0.8644406795501709
lenet-pae-elm,1,2,100,876,0.7494,3.268645763397217,0.8653080463409424
lenet-pae-elm,1,2,100,213,0.7294,3.2755753993988037,0.8658413887023926
lenet-pae-elm,1,2,100,5444,0.7264,3.2781879901885986,0.8689382076263428
lenet-pae-elm,1,3,100,22,0.733,3.8968801498413086,0.9005367755889893
lenet-pae-elm,1,3,100,432,0.7243,3.8770036697387695,0.9097459316253662
lenet-pae-elm,1,3,100,63,0.7575,3.868285894393921,0.9380760192871094
lenet-pae-elm,1,3,100,754,0.745,3.867638349533081,0.9244699478149414
lenet-pae-elm,1,3,100,3456,0.7001,3.869500160217285,0.9272503852844238
lenet-pae-elm,1,3,100,5,0.7296,3.874265670776367,0.9118788242340088
lenet-pae-elm,1,3,100,6677,0.755,3.8873677253723145,0.8977863788604736
lenet-pae-elm,1,3,100,876,0.7289,3.9151721000671387,0.8929557800292969
lenet-pae-elm,1,3,100,213,0.7383,3.905111312866211,0.8944275379180908
lenet-pae-elm,1,3,100,5444,0.7377,3.916884183883667,0.8924098014831543
lenet-pae-elm,1,5,100,22,0.7551,5.2123472690582275,0.9525177478790283
lenet-pae-elm,1,5,100,432,0.7393,5.207979440689087,0.951024055480957
lenet-pae-elm,1,5,100,63,0.7661,5.231385231018066,0.9480233192443848
lenet-pae-elm,1,5,100,754,0.7455,5.208566188812256,0.9546961784362793
lenet-pae-elm,1,5,100,3456,0.7519,5.205110549926758,0.9520385265350342
lenet-pae-elm,1,5,100,5,0.7439,5.205633163452148,0.9649229049682617
lenet-pae-elm,1,5,100,6677,0.7356,5.197478294372559,0.9637234210968018
lenet-pae-elm,1,5,100,876,0.7593,5.195055961608887,0.9629535675048828
lenet-pae-elm,1,5,100,213,0.7529,5.196292400360107,0.9669744968414307
lenet-pae-elm,1,5,100,5444,0.731,5.311544895172119,0.9555344581604004
lenet-pae-elm,1,7,100,22,0.7629,6.515763759613037,1.019120693206787
lenet-pae-elm,1,7,100,432,0.7326,6.637019872665405,1.0300204753875732
lenet-pae-elm,1,7,100,63,0.7353,6.51725172996521,1.0376408100128174
lenet-pae-elm,1,7,100,754,0.7639,6.518004894256592,1.0275776386260986
lenet-pae-elm,1,7,100,3456,0.7337,6.517624139785767,1.0174424648284912
lenet-pae-elm,1,7,100,5,0.7701,6.490347623825073,1.084427833557129
lenet-pae-elm,1,7,100,6677,0.7273,6.615753173828125,1.0294678211212158
lenet-pae-elm,1,7,100,876,0.7493,6.686913013458252,1.0292351245880127
lenet-pae-elm,1,7,100,213,0.7451,6.679442405700684,1.0160207748413086
lenet-pae-elm,1,7,100,5444,0.767,6.48784613609314,1.0124986171722412
lenet-pae-elm,1,9,100,22,0.7626,7.820777416229248,1.0915136337280273
lenet-pae-elm,1,9,100,432,0.7542,7.817612648010254,1.0726709365844727
lenet-pae-elm,1,9,100,63,0.7338,7.816884994506836,1.0865490436553955
lenet-pae-elm,1,9,100,754,0.7538,7.81880259513855,1.0719444751739502
lenet-pae-elm,1,9,100,3456,0.7193,7.824012756347656,1.0748322010040283
lenet-pae-elm,1,9,100,5,0.7721,7.839848279953003,1.075056791305542
lenet-pae-elm,1,9,100,6677,0.7589,7.8210368156433105,1.0757391452789307
lenet-pae-elm,1,9,100,876,0.7767,7.804035425186157,1.0755212306976318
lenet-pae-elm,1,9,100,213,0.7487,7.86053466796875,1.0740513801574707
lenet-pae-elm,1,9,100,5444,0.7446,7.803374767303467,1.0864839553833008
lenet-pae-elm,1,1,300,22,0.7369,3.2668850421905518,0.8854184150695801
lenet-pae-elm,1,1,300,432,0.7414,3.2698020935058594,0.89103102684021
lenet-pae-elm,1,1,300,63,0.7566,3.258287191390991,0.9024081230163574
lenet-pae-elm,1,1,300,754,0.7572,3.2216787338256836,0.9231204986572266
lenet-pae-elm,1,1,300,3456,0.7158,3.241593599319458,0.8984935283660889
lenet-pae-elm,1,1,300,5,0.7497,3.284533739089966,0.8838849067687988
lenet-pae-elm,1,1,300,6677,0.7782,3.2769243717193604,0.898540735244751
lenet-pae-elm,1,1,300,876,0.7468,3.270461320877075,0.897371768951416
lenet-pae-elm,1,1,300,213,0.7185,3.2418885231018066,0.925501823425293
lenet-pae-elm,1,1,300,5444,0.7654,3.231942653656006,0.9173288345336914
lenet-pae-elm,1,2,300,22,0.7677,4.541445970535278,1.007075548171997
lenet-pae-elm,1,2,300,432,0.7648,4.5539703369140625,0.9836151599884033
lenet-pae-elm,1,2,300,63,0.753,4.552744626998901,0.96877121925354
lenet-pae-elm,1,2,300,754,0.7681,4.581483602523804,0.9685227870941162
lenet-pae-elm,1,2,300,3456,0.7576,4.617436408996582,0.960362434387207
lenet-pae-elm,1,2,300,5,0.7698,4.621962785720825,0.963303804397583
lenet-pae-elm,1,2,300,6677,0.7624,4.625748157501221,0.9649019241333008
lenet-pae-elm,1,2,300,876,0.7761,4.605025291442871,0.9600145816802979
lenet-pae-elm,1,2,300,213,0.7776,4.607249021530151,0.972008228302002
lenet-pae-elm,1,2,300,5444,0.7729,4.59864068031311,0.9607951641082764
lenet-pae-elm,1,3,300,22,0.8089,6.03752326965332,1.0396413803100586
lenet-pae-elm,1,3,300,432,0.7482,6.02653169631958,1.041269063949585
lenet-pae-elm,1,3,300,63,0.7596,6.029616832733154,1.0526540279388428
lenet-pae-elm,1,3,300,754,0.7607,6.044638395309448,1.039278268814087
lenet-pae-elm,1,3,300,3456,0.7518,6.056328535079956,1.0386624336242676
lenet-pae-elm,1,3,300,5,0.776,6.0501649379730225,1.0431270599365234
lenet-pae-elm,1,3,300,6677,0.773,6.03381609916687,1.047776699066162
lenet-pae-elm,1,3,300,876,0.7792,6.023810148239136,1.0360488891601562
lenet-pae-elm,1,3,300,213,0.7841,6.0264670848846436,1.0315535068511963
lenet-pae-elm,1,3,300,5444,0.7748,6.052019119262695,1.0361199378967285
lenet-pae-elm,1,5,300,22,0.7543,9.011760473251343,1.200371503829956
lenet-pae-elm,1,5,300,432,0.7906,9.0145103931427,1.2044157981872559
lenet-pae-elm,1,5,300,63,0.7562,9.001163244247437,1.2065861225128174
lenet-pae-elm,1,5,300,754,0.7466,9.000789403915405,1.1971580982208252
lenet-pae-elm,1,5,300,3456,0.7684,9.004001140594482,1.2042582035064697
lenet-pae-elm,1,5,300,5,0.7659,9.006367683410645,1.201136589050293
lenet-pae-elm,1,5,300,6677,0.7785,9.002010822296143,1.198326587677002
lenet-pae-elm,1,5,300,876,0.7478,9.005449533462524,1.2032253742218018
lenet-pae-elm,1,5,300,213,0.705,9.010802268981934,1.2027842998504639
lenet-pae-elm,1,5,300,5444,0.7187,9.007770776748657,1.2072806358337402
lenet-pae-elm,1,7,300,22,0.7637,12.10999846458435,1.388352632522583
lenet-pae-elm,1,7,300,432,0.7593,12.133151054382324,1.382253885269165
lenet-pae-elm,1,7,300,63,0.7588,12.12000322341919,1.3688569068908691
lenet-pae-elm,1,7,300,754,0.7844,12.1187903881073,1.3674168586730957
lenet-pae-elm,1,7,300,3456,0.7991,12.120481729507446,1.3760194778442383
lenet-pae-elm,1,7,300,5,0.727,12.720743417739868,1.7459690570831299
lenet-pae-elm,1,7,300,6677,0.7423,12.151232719421387,1.3722307682037354
lenet-pae-elm,1,7,300,876,0.7666,12.114680290222168,1.3797602653503418
lenet-pae-elm,1,7,300,213,0.7763,12.106711387634277,1.3767204284667969
lenet-pae-elm,1,7,300,5444,0.741,12.12962007522583,1.3837471008300781
lenet-pae-elm,1,9,300,22,0.8,15.405292987823486,1.5676162242889404
lenet-pae-elm,1,9,300,432,0.774,15.56153154373169,1.571671724319458
lenet-pae-elm,1,9,300,63,0.7458,15.412668704986572,1.5663204193115234
lenet-pae-elm,1,9,300,754,0.8059,15.397825002670288,1.5730478763580322
lenet-pae-elm,1,9,300,3456,0.8011,15.419982433319092,1.5647330284118652
lenet-pae-elm,1,9,300,5,0.7942,15.408040761947632,1.5692615509033203
lenet-pae-elm,1,9,300,6677,0.7811,15.411194324493408,1.5640227794647217
lenet-pae-elm,1,9,300,876,0.7637,15.413296937942505,1.589709758758545
lenet-pae-elm,1,9,300,213,0.7464,15.44312310218811,1.5676631927490234
lenet-pae-elm,1,9,300,5444,0.7984,15.408050537109375,1.5681207180023193
lenet-pae-elm,1,1,900,22,0.7536,5.788595199584961,1.0465455055236816
lenet-pae-elm,1,1,900,432,0.7713,5.728979825973511,1.0623583793640137
lenet-pae-elm,1,1,900,63,0.7658,5.717908143997192,1.0459034442901611
lenet-pae-elm,1,1,900,754,0.7451,5.7388341426849365,1.0566935539245605
lenet-pae-elm,1,1,900,3456,0.7511,5.730586051940918,1.050769567489624
lenet-pae-elm,1,1,900,5,0.7493,5.7481443881988525,1.0631823539733887
lenet-pae-elm,1,1,900,6677,0.78,5.7126524448394775,1.0448384284973145
lenet-pae-elm,1,1,900,876,0.7527,5.716567039489746,1.0515990257263184
lenet-pae-elm,1,1,900,213,0.7679,5.735490798950195,1.049370288848877
lenet-pae-elm,1,1,900,5444,0.7555,5.730919361114502,1.0670146942138672
lenet-pae-elm,1,2,900,22,0.7902,10.182505130767822,1.295423984527588
lenet-pae-elm,1,2,900,432,0.8023,10.126050472259521,1.2785255908966064
lenet-pae-elm,1,2,900,63,0.7979,10.037182092666626,1.279965877532959
lenet-pae-elm,1,2,900,754,0.7664,10.007826328277588,1.2913975715637207
lenet-pae-elm,1,2,900,3456,0.7428,10.010379076004028,1.2802767753601074
lenet-pae-elm,1,2,900,5,0.7796,10.032485246658325,1.2978954315185547
lenet-pae-elm,1,2,900,6677,0.7975,10.017977952957153,1.2882566452026367
lenet-pae-elm,1,2,900,876,0.8082,10.481188774108887,1.366572618484497
lenet-pae-elm,1,2,900,213,0.7809,10.474814653396606,1.3833248615264893
lenet-pae-elm,1,2,900,5444,0.7568,11.195744276046753,1.3439662456512451
lenet-pae-elm,1,3,900,22,0.7969,15.29871416091919,1.6086146831512451
lenet-pae-elm,1,3,900,432,0.8056,15.288031101226807,1.6217155456542969
lenet-pae-elm,1,3,900,63,0.781,15.3269784450531,1.6273937225341797
lenet-pae-elm,1,3,900,754,0.7893,15.306387424468994,1.6051673889160156
lenet-pae-elm,1,3,900,3456,0.7729,15.313683032989502,1.6218922138214111
lenet-pae-elm,1,3,900,5,0.798,15.301448106765747,1.605940818786621
lenet-pae-elm,1,3,900,6677,0.8126,15.312784194946289,1.621002435684204
lenet-pae-elm,1,3,900,876,0.7785,15.299418449401855,1.6072769165039062
lenet-pae-elm,1,3,900,213,0.8029,15.358818054199219,1.597264289855957
lenet-pae-elm,1,3,900,5444,0.8122,15.314604997634888,1.6053869724273682
lenet-pae-elm,1,5,900,22,0.7671,25.795355319976807,2.166252374649048
lenet-pae-elm,1,5,900,432,0.8001,25.807788133621216,2.2081186771392822
lenet-pae-elm,1,5,900,63,0.7932,25.81060814857483,2.1926815509796143
lenet-pae-elm,1,5,900,754,0.79,25.816465139389038,2.171510696411133
lenet-pae-elm,1,5,900,3456,0.8024,25.96001434326172,2.1575958728790283
lenet-pae-elm,1,5,900,5,0.7708,25.773765563964844,2.1596314907073975
lenet-pae-elm,1,5,900,6677,0.7184,25.788483381271362,2.191056489944458
lenet-pae-elm,1,5,900,876,0.7859,25.771578073501587,2.1773247718811035
lenet-pae-elm,1,5,900,213,0.7748,25.788118600845337,2.214122772216797
lenet-pae-elm,1,5,900,5444,0.7797,25.789124965667725,2.19757342338562
lenet-pae-elm,1,7,900,22,0.7635,37.972320556640625,2.757946014404297
lenet-pae-elm,1,7,900,432,0.7804,38.02546548843384,2.748929023742676
lenet-pae-elm,1,7,900,63,0.771,38.192691802978516,2.7667524814605713
lenet-pae-elm,1,7,900,754,0.7906,38.111329078674316,2.752056121826172
lenet-pae-elm,1,7,900,3456,0.7788,38.093061208724976,2.769080400466919
lenet-pae-elm,1,7,900,5,0.7787,38.04963183403015,2.7583165168762207
