name,dataset,subnets,h_size,seed,acc,train_time,test_time
lenet-pae-elm,0,9,300,3456,0.8930452674897119,18.71248459815979,4.787766933441162
lenet-pae-elm,0,9,300,5,0.895514403292181,18.734493732452393,4.775210857391357
lenet-pae-elm,0,9,300,6677,0.8955555555555555,18.724321603775024,4.76667046546936
lenet-pae-elm,0,9,300,876,0.8904938271604939,18.726937770843506,4.788181304931641
lenet-pae-elm,0,9,300,213,0.8950617283950617,18.733088731765747,4.848433017730713
lenet-pae-elm,0,9,300,5444,0.8890534979423869,19.742730379104614,5.039835691452026
lenet-pae-elm,0,1,900,22,0.83880658436214,7.340938091278076,3.2289977073669434
lenet-pae-elm,0,1,900,432,0.8515637860082305,7.3654398918151855,3.2466869354248047
lenet-pae-elm,0,1,900,63,0.8591358024691358,7.342815160751343,3.230755567550659
lenet-pae-elm,0,1,900,754,0.8695473251028807,7.348067283630371,3.239271640777588
lenet-pae-elm,0,1,900,3456,0.8547325102880658,7.34116268157959,3.2257590293884277
lenet-pae-elm,0,1,900,5,0.8509053497942387,7.390953540802002,3.235414743423462
lenet-pae-elm,0,1,900,6677,0.8693004115226337,6.6771697998046875,3.086198091506958
lenet-pae-elm,0,1,900,876,0.8691769547325103,6.693066596984863,3.098215103149414
lenet-pae-elm,0,1,900,213,0.8381481481481482,6.86236834526062,3.0891757011413574
lenet-pae-elm,0,1,900,5444,0.8674485596707819,6.9258036613464355,3.090487480163574
lenet-pae-elm,0,2,900,22,0.8809053497942387,12.128884077072144,3.8231351375579834
lenet-pae-elm,0,2,900,432,0.8770781893004115,12.361518859863281,3.801727771759033
lenet-pae-elm,0,2,900,63,0.8808641975308642,12.048760175704956,3.787956476211548
lenet-pae-elm,0,2,900,754,0.8855555555555555,12.081974029541016,3.810441255569458
lenet-pae-elm,0,2,900,3456,0.8862962962962962,12.086824655532837,3.8110311031341553
lenet-pae-elm,0,2,900,5,0.8759670781893004,12.090001821517944,3.798436164855957
lenet-pae-elm,0,2,900,6677,0.8976543209876543,12.049565076828003,3.802290201187134
lenet-pae-elm,0,2,900,876,0.8820164609053498,12.34389328956604,4.040597677230835
lenet-pae-elm,0,2,900,213,0.8893415637860083,11.873656272888184,3.8055288791656494
lenet-pae-elm,0,2,900,5444,0.8768724279835391,12.02733564376831,3.7840192317962646
lenet-pae-elm,0,3,900,22,0.9074897119341564,17.494335651397705,4.581737756729126
lenet-pae-elm,0,3,900,432,0.9016460905349795,17.47648859024048,4.568889617919922
lenet-pae-elm,0,3,900,63,0.8862139917695473,17.539298057556152,4.561455488204956
lenet-pae-elm,0,3,900,754,0.8995473251028807,17.760992288589478,4.576939344406128
lenet-pae-elm,0,3,900,3456,0.8861316872427983,17.488627910614014,4.5873494148254395
lenet-pae-elm,0,3,900,5,0.9030452674897119,17.488383293151855,4.579052209854126
lenet-pae-elm,0,3,900,6677,0.885679012345679,17.555095434188843,4.591842889785767
lenet-pae-elm,0,3,900,876,0.8877777777777778,17.501986026763916,4.584221124649048
lenet-pae-elm,0,3,900,213,0.8886831275720165,17.49100422859192,4.584666967391968
lenet-pae-elm,0,3,900,5444,0.8923045267489712,17.93185806274414,4.8405468463897705
lenet-pae-elm,0,5,900,22,0.8999588477366255,29.40122652053833,6.236430406570435
lenet-pae-elm,0,5,900,432,0.8987654320987655,29.625410079956055,6.23964786529541
lenet-pae-elm,0,5,900,63,0.9050205761316873,29.531951665878296,6.203737020492554
lenet-pae-elm,0,5,900,754,0.8945267489711934,29.44585156440735,6.233407258987427
lenet-pae-elm,0,5,900,3456,0.89,29.300440073013306,6.2175328731536865
lenet-pae-elm,0,5,900,5,0.8986831275720165,29.28312373161316,6.209397554397583
lenet-pae-elm,0,5,900,6677,0.8989300411522634,29.460471630096436,6.2222418785095215
lenet-pae-elm,0,5,900,876,0.8940329218106996,29.29710102081299,6.224779844284058
lenet-pae-elm,0,5,900,213,0.8836213991769547,29.35785174369812,6.239087343215942
lenet-pae-elm,0,5,900,5444,0.8888477366255144,29.375221729278564,6.269966125488281
